Country,Year,Quarter,Day,Month Name,Product,Segment,Sales,Avg Sale per Unit,COGS,Discounts,Gross Sales,Manufacturing Price,Month Number,Profit,Profit Margin %,Sale Price,Total COGS,Units Sold,Discount Band,Profit Check,Performance,Profit Class,Profit Bin,Profitable,Revenue Category,Sales Category,Segment Code,Revenue Flag
Germany,2014,Qtr 4,1,October,Carretera,Enterprise,115281.25,106.25,130200.0,20343.75,135625.0,3,10,-14918.75,-12.94,125,130200.0,1085,High,-14918.75,Loss,Low,Low,No,High,High,ENT,Problem
Germany,2014,Qtr 4,1,October,Carretera,Small Business,582048.0,288.0,505250.0,24252.0,606300.0,3,10,76798.0,13.19,300,505250.0,2021,Low,76798.0,Good,High,Very High,Yes,High,High,SMB,Star
Germany,2014,Qtr 4,1,October,Montana,Small Business,582048.0,288.0,505250.0,24252.0,606300.0,5,10,76798.0,13.19,300,505250.0,2021,Low,76798.0,Good,High,Very High,Yes,High,High,SMB,Star
Germany,2014,Qtr 4,1,October,Paseo,Enterprise,115281.25,106.25,130200.0,20343.75,135625.0,10,10,-14918.75,-12.94,125,130200.0,1085,High,-14918.75,Loss,Low,Low,No,High,High,ENT,Problem
Germany,2014,Qtr 4,1,October,Paseo,Government,4338.0,18.0,2410.0,482.0,4820.0,10,10,1928.0,44.44,20,2410.0,241,High,1928.0,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 4,1,October,Paseo,Government,2293.2,6.37,1800.0,226.8,2520.0,10,10,493.2,21.51,7,1800.0,360,Medium,493.1999999999998,Excellent,Low,Low,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 4,1,October,Paseo,Midmarket,14981.25,12.75,11750.0,2643.75,17625.0,10,10,3231.25,21.57,15,11750.0,1175,High,3231.25,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 4,1,October,Velo,Channel Partners,5040.96,10.68,1416.0,623.04,5664.0,120,10,3624.96,71.91,12,1416.0,472,High,3624.96,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Germany,2014,Qtr 4,1,October,Velo,Government,4338.0,18.0,2410.0,482.0,4820.0,120,10,1928.0,44.44,20,2410.0,241,High,1928.0,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 4,1,October,Velo,Government,986811.0,343.0,748020.0,20139.0,1006950.0,120,10,238791.0,24.2,350,748020.0,2877,Low,238791.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 4,1,October,VTT,Government,986811.0,343.0,748020.0,20139.0,1006950.0,250,10,238791.0,24.2,350,748020.0,2877,Low,238791.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 4,1,October,VTT,Government,2293.2,6.37,1800.0,226.8,2520.0,250,10,493.2,21.51,7,1800.0,360,Medium,493.1999999999998,Excellent,Low,Low,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 4,1,October,VTT,Midmarket,14981.25,12.75,11750.0,2643.75,17625.0,250,10,3231.25,21.57,15,11750.0,1175,High,3231.25,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 4,1,November,Amarilla,Government,27968.0,18.4,15200.0,2432.0,30400.0,260,11,12768.0,45.65,20,15200.0,1520,Medium,12768.0,Excellent,High,High,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 4,1,November,Carretera,Midmarket,19517.7,12.9,15130.0,3177.3,22695.0,3,11,4387.7,22.48,15,15130.0,1513,High,4387.700000000001,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 4,1,November,Montana,Channel Partners,26698.8,11.4,7026.0,1405.2,28104.0,5,11,19672.8,73.68,12,7026.0,2342,Medium,19672.8,Excellent,High,High,Yes,Low,Low,CP,Normal
Germany,2014,Qtr 4,1,November,Paseo,Government,108706.5,304.5,92820.0,16243.5,124950.0,10,11,15886.5,14.61,350,92820.0,357,High,15886.5,Good,High,High,Yes,High,High,GOV,Star
Germany,2014,Qtr 4,1,November,Paseo,Small Business,358776.0,264.0,339750.0,48924.0,407700.0,10,11,19026.0,5.3,300,339750.0,1359,High,19026.0,Low,High,High,Yes,High,High,SMB,Star
Germany,2014,Qtr 4,1,November,Velo,Government,16789.5,6.3,13325.0,1865.5,18655.0,120,11,3464.5,20.63,7,13325.0,2665,High,3464.5,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 4,1,November,VTT,Enterprise,58650.0,106.25,66240.0,10350.0,69000.0,250,11,-7590.0,-12.94,125,66240.0,552,High,-7590.0,Loss,Low,Low,No,Medium,Medium,ENT,Problem
Germany,2014,Qtr 4,1,December,Amarilla,Midmarket,9811.8,13.8,7110.0,853.2,10665.0,260,12,2701.8,27.54,15,7110.0,711,Medium,2701.8,Excellent,High,Low,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 4,1,December,Amarilla,Small Business,356250.0,285.0,312500.0,18750.0,375000.0,260,12,43750.0,12.28,300,312500.0,1250,Medium,43750.0,Good,High,Very High,Yes,High,High,SMB,Star
Germany,2014,Qtr 4,1,December,Carretera,Government,1685.6,6.02,1400.0,274.4,1960.0,3,12,285.6,16.94,7,1400.0,280,High,285.5999999999999,Good,Low,Low,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 4,1,December,Carretera,Government,529550.0,350.0,393380.0,0.0,529550.0,3,12,136170.0,25.71,350,393380.0,1513,,136170.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 4,1,December,Montana,Enterprise,206852.5,121.25,204720.0,6397.5,213250.0,5,12,2132.5,1.03,125,204720.0,1706,Low,2132.5,Low,High,Low,Yes,High,High,ENT,Star
Germany,2014,Qtr 4,1,December,Montana,Midmarket,9811.8,13.8,7110.0,853.2,10665.0,5,12,2701.8,27.54,15,7110.0,711,Medium,2701.8,Excellent,High,Low,Yes,Low,Low,MID,Normal
Germany,2014,Qtr 4,1,December,Paseo,Channel Partners,10575.72,10.44,3039.0,1580.28,12156.0,10,12,7536.72,71.26,12,3039.0,1013,High,7536.719999999999,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Germany,2014,Qtr 4,1,December,Paseo,Enterprise,206852.5,121.25,204720.0,6397.5,213250.0,10,12,2132.5,1.03,125,204720.0,1706,Low,2132.5,Low,High,Low,Yes,High,High,ENT,Star
Germany,2014,Qtr 4,1,December,Paseo,Government,26945.6,17.6,15310.0,3674.4,30620.0,10,12,11635.6,43.18,20,15310.0,1531,High,11635.6,Excellent,High,High,Yes,Low,Low,GOV,Normal
Germany,2014,Qtr 4,1,December,Paseo,Government,529550.0,350.0,393380.0,0.0,529550.0,10,12,136170.0,25.71,350,393380.0,1513,,136170.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Germany,2014,Qtr 4,1,December,Velo,Channel Partners,10575.72,10.44,3039.0,1580.28,12156.0,120,12,7536.72,71.26,12,3039.0,1013,High,7536.719999999999,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Germany,2014,Qtr 4,1,December,Velo,Small Business,356250.0,285.0,312500.0,18750.0,375000.0,120,12,43750.0,12.28,300,312500.0,1250,Medium,43750.0,Good,High,Very High,Yes,High,High,SMB,Star
Germany,2014,Qtr 4,1,December,VTT,Government,28631.2,15.8096,16710.0,3948.8,32580.0,500,24,11921.2,41.64,27,16710.0,1811,High,11921.2,Excellent,High,High,Yes,Low,Low,GOV,Normal
Mexico,2013,Qtr 3,1,September,Amarilla,Enterprise,105353.75,111.25,113640.0,13021.25,118375.0,260,9,-8286.25,-7.87,125,113640.0,947,High,-8286.25,Loss,Low,Low,No,High,High,ENT,Problem
Mexico,2013,Qtr 3,1,September,Carretera,Government,34112.4,18.6,18340.0,2567.6,36680.0,3,9,15772.4,46.24,20,18340.0,1834,Medium,15772.4,Excellent,High,High,Yes,Low,Low,GOV,Normal
Mexico,2013,Qtr 3,1,September,Montana,Government,239400.0,332.5,187200.0,12600.0,252000.0,5,9,52200.0,21.8,350,187200.0,720,Medium,52200.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Mexico,2013,Qtr 3,1,September,Paseo,Government,11950.4,6.79,8800.0,369.6,12320.0,10,9,3150.4,26.36,7,8800.0,1760,Low,3150.4,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2013,Qtr 3,1,September,Paseo,Small Business,236400.0,300.0,197000.0,0.0,236400.0,10,9,39400.0,16.67,300,197000.0,788,,39400.0,Good,High,Very High,Yes,High,High,SMB,Star
Mexico,2013,Qtr 3,1,September,Velo,Midmarket,8744.25,13.35,6550.0,1080.75,9825.0,120,9,2194.25,25.09,15,6550.0,655,High,2194.25,Excellent,High,Low,Yes,Low,Low,MID,Normal
Mexico,2013,Qtr 3,1,September,VTT,Channel Partners,10733.4,10.68,3015.0,1326.6,12060.0,250,9,7718.4,71.91,12,3015.0,1005,High,7718.4,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Mexico,2013,Qtr 4,1,October,Amarilla,Government,117552.54,56.7612,98075.0,14936.46,132489.0,520,20,19477.54,16.57,357,98075.0,2071,High,19477.54,Good,High,High,Yes,High,High,GOV,Star
Mexico,2013,Qtr 4,1,October,Carretera,Channel Partners,4007.64,10.92,1101.0,396.36,4404.0,3,10,2906.64,72.53,12,1101.0,367,Medium,2906.64,Excellent,High,Low,Yes,Low,Low,CP,Normal
Mexico,2013,Qtr 4,1,October,Carretera,Small Business,146718.0,297.0,123500.0,1482.0,148200.0,3,10,23218.0,15.82,300,123500.0,494,Low,23218.0,Good,High,High,Yes,High,High,SMB,Star
Mexico,2013,Qtr 4,1,October,Montana,Government,40580.54,11.7898,25785.0,5808.46,46389.0,10,20,14795.54,36.46,27,25785.0,3442,High,14795.54,Excellent,High,High,Yes,Low,Low,GOV,Normal
Mexico,2013,Qtr 4,1,October,Paseo,Channel Partners,4007.64,10.92,1101.0,396.36,4404.0,10,10,2906.64,72.53,12,1101.0,367,Medium,2906.64,Excellent,High,Low,Yes,Low,Low,CP,Normal
Mexico,2013,Qtr 4,1,October,Paseo,Enterprise,262762.5,122.5,257400.0,5362.5,268125.0,10,10,5362.5,2.04,125,257400.0,2145,Low,5362.5,Low,High,Medium,Yes,High,High,ENT,Star
Mexico,2013,Qtr 4,1,October,Paseo,Government,30184.0,17.6,17150.0,4116.0,34300.0,10,10,13034.0,43.18,20,17150.0,1715,High,13034.0,Excellent,High,High,Yes,Low,Low,GOV,Normal
Mexico,2013,Qtr 4,1,October,Paseo,Midmarket,21801.6,14.4,15140.0,908.4,22710.0,10,10,6661.6,30.56,15,15140.0,1514,Low,6661.599999999999,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Mexico,2013,Qtr 4,1,October,Velo,Enterprise,262762.5,122.5,257400.0,5362.5,268125.0,120,10,5362.5,2.04,125,257400.0,2145,Low,5362.5,Low,High,Medium,Yes,High,High,ENT,Star
Mexico,2013,Qtr 4,1,October,Velo,Government,107156.0,311.5,89440.0,13244.0,120400.0,120,10,17716.0,16.53,350,89440.0,344,High,17716.0,Good,High,High,Yes,High,High,GOV,Star
Mexico,2013,Qtr 4,1,October,VTT,Midmarket,21801.6,14.4,15140.0,908.4,22710.0,250,10,6661.6,30.56,15,15140.0,1514,Low,6661.599999999999,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Mexico,2013,Qtr 4,1,October,VTT,Small Business,146718.0,297.0,123500.0,1482.0,148200.0,250,10,23218.0,15.82,300,123500.0,494,Low,23218.0,Good,High,High,Yes,High,High,SMB,Star
Mexico,2013,Qtr 4,1,November,Amarilla,Midmarket,24123.0,12.9,18700.0,3927.0,28050.0,260,11,5423.0,22.48,15,18700.0,1870,High,5423.0,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Mexico,2013,Qtr 4,1,November,Carretera,Government,16858.38,6.23,13530.0,2083.62,18942.0,3,11,3328.38,19.74,7,13530.0,2706,High,3328.380000000001,Good,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2013,Qtr 4,1,November,Montana,Enterprise,203350.0,122.5,199200.0,4150.0,207500.0,5,11,4150.0,2.04,125,199200.0,1660,Low,4150.0,Low,High,Medium,Yes,High,High,ENT,Star
Mexico,2013,Qtr 4,1,November,Paseo,Channel Partners,30835.08,11.16,8289.0,2320.92,33156.0,10,11,22546.08,73.12,12,8289.0,2763,Medium,22546.08,Excellent,High,High,Yes,Low,Low,CP,Normal
Mexico,2013,Qtr 4,1,November,Paseo,Government,639922.5,297.5,559260.0,112927.5,752850.0,10,11,80662.5,12.61,350,559260.0,2151,High,80662.5,Good,High,Very High,Yes,High,High,GOV,Star
Mexico,2013,Qtr 4,1,November,Velo,Small Business,679905.0,261.0,651250.0,101595.0,781500.0,120,11,28655.0,4.21,300,651250.0,2605,High,28655.0,Low,High,Very High,Yes,High,High,SMB,Star
Mexico,2013,Qtr 4,1,November,VTT,Government,21112.4,18.8,11230.0,1347.6,22460.0,250,11,9882.4,46.81,20,11230.0,1123,Medium,9882.4,Excellent,High,High,Yes,Low,Low,GOV,Normal
Mexico,2013,Qtr 4,1,December,Amarilla,Channel Partners,15180.0,11.04,4125.0,1320.0,16500.0,260,12,11055.0,72.83,12,4125.0,1375,Medium,11055.0,Excellent,High,High,Yes,Low,Low,CP,Normal
Mexico,2013,Qtr 4,1,December,Carretera,Enterprise,303257.5,107.5,338520.0,49367.5,352625.0,3,12,-35262.5,-11.63,125,338520.0,2821,High,-35262.5,Loss,Low,Low,No,High,High,ENT,Problem
Mexico,2013,Qtr 4,1,December,Montana,Small Business,313500.0,285.0,275000.0,16500.0,330000.0,5,12,38500.0,12.28,300,275000.0,1100,Medium,38500.0,Good,High,Very High,Yes,High,High,SMB,Star
Mexico,2013,Qtr 4,1,December,Paseo,Government,12532.24,6.44,9730.0,1089.76,13622.0,10,12,2802.24,22.36,7,9730.0,1946,Medium,2802.24,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Mexico,2013,Qtr 4,1,December,Paseo,Midmarket,5016.0,13.2,3800.0,684.0,5700.0,10,12,1216.0,24.24,15,3800.0,380,High,1216.0,Excellent,High,Low,Yes,Low,Low,MID,Normal
Mexico,2013,Qtr 4,1,December,Velo,Government,10662.4,19.6,5440.0,217.6,10880.0,120,12,5222.4,48.98,20,5440.0,544,Low,5222.4,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2013,Qtr 4,1,December,VTT,Government,665420.0,343.0,504400.0,13580.0,679000.0,250,12,161020.0,24.2,350,504400.0,1940,Low,161020.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 1,1,January,Amarilla,Government,46796.2,17.8,26290.0,5783.8,52580.0,260,1,20506.2,43.82,20,26290.0,2629,High,20506.2,Excellent,High,High,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 1,1,January,Montana,Channel Partners,26114.4,11.16,7020.0,1965.6,28080.0,5,1,19094.4,73.12,12,7020.0,2340,Medium,19094.4,Excellent,High,High,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 1,1,January,Paseo,Government,769814.5,318.5,628420.0,76135.5,845950.0,10,1,141394.5,18.37,350,628420.0,2417,Medium,141394.5,Good,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 1,1,January,Paseo,Small Business,700245.0,273.0,641250.0,69255.0,769500.0,10,1,58995.0,8.42,300,641250.0,2565,Medium,58995.0,Low,High,Very High,Yes,High,High,SMB,Star
Mexico,2014,Qtr 1,1,January,Velo,Government,10451.0,7.0,7465.0,0.0,10451.0,120,1,2986.0,28.57,7,7465.0,1493,,2986.0,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 1,1,January,Velo,Midmarket,40769.25,14.25,28610.0,2145.75,42915.0,120,1,12159.25,29.82,15,28610.0,2861,Medium,12159.25,Excellent,High,High,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 1,1,January,VTT,Enterprise,61632.5,111.25,66480.0,7617.5,69250.0,250,1,-4847.5,-7.87,125,66480.0,554,High,-4847.5,Loss,Low,Low,No,Medium,Medium,ENT,Problem
Mexico,2014,Qtr 1,1,February,Amarilla,Government,626640.0,336.0,484900.0,26110.0,652750.0,260,2,141740.0,22.62,350,484900.0,1865,Low,141740.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 1,1,February,Carretera,Channel Partners,8113.32,11.16,2181.0,610.68,8724.0,3,2,5932.32,73.12,12,2181.0,727,Medium,5932.32,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 1,1,February,Montana,Government,8139.6,5.95,6840.0,1436.4,9576.0,5,2,1299.6,15.97,7,6840.0,1368,High,1299.6000000000004,Good,High,Low,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 1,1,February,Paseo,Government,4472.0,17.2,2600.0,728.0,5200.0,10,2,1872.0,41.86,20,2600.0,260,High,1872.0,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 1,1,February,Paseo,Midmarket,14610.0,15.0,9740.0,0.0,14610.0,10,2,4870.0,33.33,15,9740.0,974,,4870.0,Excellent,High,Medium,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 1,1,February,Velo,Enterprise,169312.5,107.5,189000.0,27562.5,196875.0,120,2,-19687.5,-11.63,125,189000.0,1575,High,-19687.5,Loss,Low,Low,No,High,High,ENT,Problem
Mexico,2014,Qtr 1,1,February,VTT,Small Business,766413.0,279.0,686750.0,57687.0,824100.0,250,2,79663.0,10.39,300,686750.0,2747,Medium,79663.0,Good,High,Very High,Yes,High,High,SMB,Star
Mexico,2014,Qtr 1,1,March,Amarilla,Small Business,323694.0,294.0,275250.0,6606.0,330300.0,260,3,48444.0,14.97,300,275250.0,1101,Low,48444.0,Good,High,Very High,Yes,High,High,SMB,Star
Mexico,2014,Qtr 1,1,March,Carretera,Government,419265.0,346.5,314600.0,4235.0,423500.0,3,3,104665.0,24.96,350,314600.0,1210,Low,104665.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 1,1,March,Montana,Midmarket,32877.9,14.85,22140.0,332.1,33210.0,5,3,10737.9,32.66,15,22140.0,2214,Low,10737.9,Excellent,High,High,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 1,1,March,Paseo,Enterprise,128110.0,115.0,133680.0,11140.0,139250.0,10,3,-5570.0,-4.35,125,133680.0,1114,Medium,-5570.0,Loss,Low,Low,No,High,High,ENT,Problem
Mexico,2014,Qtr 1,1,March,Paseo,Government,19971.6,17.8,11220.0,2468.4,22440.0,10,3,8751.6,43.82,20,11220.0,1122,High,8751.599999999999,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 1,1,March,Velo,Channel Partners,5100.0,10.2,1500.0,900.0,6000.0,120,3,3600.0,70.59,12,1500.0,500,High,3600.0,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 1,1,March,VTT,Government,17476.06,6.02,14515.0,2844.94,20321.0,250,3,2961.06,16.94,7,14515.0,2903,High,2961.0600000000013,Good,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 2,1,April,Amarilla,Enterprise,128880.0,120.0,128880.0,5370.0,134250.0,260,4,0.0,0.0,125,128880.0,1074,Low,0.0,Loss,Low,Low,No,High,High,ENT,Normal
Mexico,2014,Qtr 2,1,April,Carretera,Government,44358.8,17.2,25790.0,7221.2,51580.0,3,4,18568.8,41.86,20,25790.0,2579,High,18568.800000000003,Excellent,High,High,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 2,1,April,Montana,Government,322420.0,329.0,254800.0,20580.0,343000.0,5,4,67620.0,20.97,350,254800.0,980,Medium,67620.0,Excellent,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 2,1,April,Paseo,Government,15083.25,5.95,12675.0,2661.75,17745.0,10,4,2408.25,15.97,7,12675.0,2535,High,2408.25,Good,High,Low,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 2,1,April,Paseo,Small Business,457995.0,285.0,401750.0,24105.0,482100.0,10,4,56245.0,12.28,300,401750.0,1607,Medium,56245.0,Good,High,Very High,Yes,High,High,SMB,Star
Mexico,2014,Qtr 2,1,April,Velo,Midmarket,35872.2,13.65,26280.0,3547.8,39420.0,120,4,9592.2,26.74,15,26280.0,2628,Medium,9592.199999999995,Excellent,High,High,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 2,1,April,VTT,Channel Partners,22302.24,11.64,5748.0,689.76,22992.0,250,4,16554.24,74.23,12,5748.0,1916,Low,16554.24,Excellent,High,High,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 2,1,May,Amarilla,Government,36702.0,18.0,20390.0,4078.0,40780.0,260,5,16312.0,44.44,20,20390.0,2039,High,16312.0,Excellent,High,High,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 2,1,May,Montana,Channel Partners,28100.16,10.56,7983.0,3831.84,31932.0,5,5,20117.16,71.59,12,7983.0,2661,High,20117.16,Excellent,High,High,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 2,1,May,Paseo,Government,848172.5,297.5,741260.0,149677.5,997850.0,10,5,106912.5,12.61,350,741260.0,2851,High,106912.5,Good,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 2,1,May,Paseo,Small Business,159570.0,270.0,147750.0,17730.0,177300.0,10,5,11820.0,7.41,300,147750.0,591,High,11820.0,Low,High,High,Yes,High,High,SMB,Star
Mexico,2014,Qtr 2,1,May,Velo,Government,2508.66,6.93,1810.0,25.34,2534.0,120,5,698.66,27.85,7,1810.0,362,Low,698.6599999999999,Excellent,Medium,Low,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 2,1,May,Velo,Midmarket,3344.25,13.65,2450.0,330.75,3675.0,120,5,894.25,26.74,15,2450.0,245,Medium,894.25,Excellent,Medium,Low,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 2,1,May,VTT,Enterprise,38362.5,112.5,40920.0,4262.5,42625.0,250,5,-2557.5,-6.67,125,40920.0,341,High,-2557.5,Loss,Low,Low,No,Low,Low,ENT,Problem
Mexico,2014,Qtr 2,1,June,Amarilla,Government,18891.6,18.2,10380.0,1868.4,20760.0,260,6,8511.6,45.05,20,10380.0,1038,Medium,8511.599999999999,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 2,1,June,Amarilla,Small Business,678960.0,276.0,615000.0,59040.0,738000.0,260,6,63960.0,9.42,300,615000.0,2460,Medium,63960.0,Low,High,Very High,Yes,High,High,SMB,Star
Mexico,2014,Qtr 2,1,June,Carretera,Government,272888.0,308.0,230360.0,37212.0,310100.0,3,6,42528.0,15.58,350,230360.0,886,High,42528.0,Good,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 2,1,June,Carretera,Midmarket,37050.0,15.0,24700.0,0.0,37050.0,3,6,12350.0,33.33,15,24700.0,2470,,12350.0,Excellent,High,High,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 2,1,June,Montana,Channel Partners,6305.76,10.44,1812.0,942.24,7248.0,5,6,4493.76,71.26,12,1812.0,604,High,4493.76,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 2,1,June,Montana,Midmarket,37050.0,15.0,24700.0,0.0,37050.0,5,6,12350.0,33.33,15,24700.0,2470,,12350.0,Excellent,High,High,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 2,1,June,Paseo,Enterprise,81095.0,122.5,79440.0,1655.0,82750.0,10,6,1655.0,2.04,125,79440.0,662,Low,1655.0,Low,High,Low,Yes,Medium,Medium,ENT,Normal
Mexico,2014,Qtr 2,1,June,Paseo,Government,272888.0,308.0,230360.0,37212.0,310100.0,10,6,42528.0,15.58,350,230360.0,886,High,42528.0,Good,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 2,1,June,Paseo,Government,18891.6,18.2,10380.0,1868.4,20760.0,10,6,8511.6,45.05,20,10380.0,1038,Medium,8511.599999999999,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 2,1,June,Paseo,Small Business,678960.0,276.0,615000.0,59040.0,738000.0,10,6,63960.0,9.42,300,615000.0,2460,Medium,63960.0,Low,High,Very High,Yes,High,High,SMB,Star
Mexico,2014,Qtr 2,1,June,Velo,Channel Partners,6305.76,10.44,1812.0,942.24,7248.0,120,6,4493.76,71.26,12,1812.0,604,High,4493.76,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 2,1,June,Velo,Government,9856.84,6.58,7490.0,629.16,10486.0,120,6,2366.84,24.01,7,7490.0,1498,Medium,2366.84,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 2,1,June,VTT,Enterprise,81095.0,122.5,79440.0,1655.0,82750.0,250,6,1655.0,2.04,125,79440.0,662,Low,1655.0,Low,High,Low,Yes,Medium,Medium,ENT,Normal
Mexico,2014,Qtr 2,1,June,VTT,Government,9856.84,6.58,7490.0,629.16,10486.0,250,6,2366.84,24.01,7,7490.0,1498,Medium,2366.84,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 3,1,July,Amarilla,Government,11191.95,6.65,8415.0,589.05,11781.0,260,7,2776.95,24.81,7,8415.0,1683,Medium,2776.9500000000007,Excellent,High,Low,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 3,1,July,Carretera,Small Business,206658.0,258.0,200250.0,33642.0,240300.0,3,7,6408.0,3.1,300,200250.0,801,High,6408.0,Low,High,Medium,Yes,High,High,SMB,Star
Mexico,2014,Qtr 3,1,July,Montana,Government,39237.0,17.4,22550.0,5863.0,45100.0,5,7,16687.0,42.53,20,22550.0,2255,High,16687.0,Excellent,High,High,Yes,Low,Low,GOV,Normal
Mexico,2014,Qtr 3,1,July,Paseo,Channel Partners,5961.24,10.44,1713.0,890.76,6852.0,10,7,4248.24,71.26,12,1713.0,571,High,4248.24,Excellent,High,Medium,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 3,1,July,Paseo,Enterprise,225596.25,123.75,218760.0,2278.75,227875.0,10,7,6836.25,3.03,125,218760.0,1823,Low,6836.25,Low,High,Medium,Yes,High,High,ENT,Star
Mexico,2014,Qtr 3,1,July,Velo,Government,429660.0,308.0,362700.0,58590.0,488250.0,120,7,66960.0,15.58,350,362700.0,1395,High,66960.0,Good,High,Very High,Yes,High,High,GOV,Star
Mexico,2014,Qtr 3,1,July,VTT,Midmarket,8653.5,13.5,6410.0,961.5,9615.0,250,7,2243.5,25.93,15,6410.0,641,High,2243.5,Excellent,High,Low,Yes,Low,Low,MID,Normal
Mexico,2014,Qtr 3,1,August,Amarilla,Channel Partners,12802.2,11.4,3369.0,673.8,13476.0,260,8,9433.2,73.68,12,3369.0,1123,Medium,9433.2,Excellent,High,High,Yes,Low,Low,CP,Normal
Mexico,2014,Qtr 3,1,August,Carretera,Enterprise,177100.0,115.0,184800.0,15400.0,192500.0,3,8,-7700.0,-4.35,125,184800.0,1540,Medium,-7700.0,Loss,Low,Low,No,High,High,ENT,Problem
Mexico,2014,Qtr 3,1,August,Montana,Small Business,287400.0,300.0,239500.0,0.0,287400.0,5,8,47900.0,16.67,300,239500.0,958,,47900.0,Good,High,Very High,Yes,High,High,SMB,Star
Mexico,2014,Qtr 3,1,August,Paseo,Government,6181.0,7.0,4415.0,0.0,6181.0,10,8,1766.0,28.57,7,4415.0,883,,1766.0,Excellent,High,Low,Yes,Low,Low,GOV,Normal
